state_name,state_abbreviation,county_name,county_fips_code,studyyear,female_unemployed_rate,male_unemployed_rate,2022_med_household_inc,population,poverty_rate,1_breadwinner_hh,2_breadwinners_hh,avg_centrebased_care_price,avg_family_childcare_price
Wisconsin,WI,Forest County,55041,2021,7.0,3.0,56635,9184,14.1,816,673,188.86005224660394,143.6381818181818
Wisconsin,WI,Forest County,55041,2022,5.2,2.9,55552,9239,13.9,692,746,171.0,144.0909090909091
Wisconsin,WI,Grant County,55043,2018,2.2,3.8,62490,51828,14.8,3794,5713,147.27272727272728,113.18181818181819
Wisconsin,WI,Grant County,55043,2019,1.7,3.5,63568,51733,15.2,3721,5654,158.6818181818182,122.38909090909092
Wisconsin,WI,Grant County,55043,2020,2.0,3.8,62266,51570,15.1,3748,5700,170.0909090909091,131.5909090909091
Wisconsin,WI,Grant County,55043,2021,2.3,3.2,63535,52210,13.6,3837,5820,181.5,140.79818181818183
Wisconsin,WI,Grant County,55043,2022,2.8,3.3,63497,51842,13.8,4083,5324,192.9090909090909,150.0
Wisconsin,WI,Green County,55045,2018,2.2,2.1,73985,36864,7.6,2779,4359,188.1818181818182,147.72727272727272
Wisconsin,WI,Green County,55045,2019,2.2,1.8,74822,36896,7.1,2737,4373,189.36363636363637,148.29545454545453
Wisconsin,WI,Green County,55045,2020,3.9,2.7,76144,36790,8.7,2788,4001,190.54545454545453,148.86363636363637
Wisconsin,WI,Green County,55045,2021,3.9,2.9,76591,37098,7.3,2729,4050,191.72727272727272,149.4318181818182
Wisconsin,WI,Green County,55045,2022,3.8,3.0,76080,37066,6.6,2713,4086,192.9090909090909,150.0
Wisconsin,WI,Green Lake County,55047,2018,2.9,2.7,62847,18757,11.1,1698,1950,190.9090909090909,136.54545454545453
Wisconsin,WI,Green Lake County,55047,2019,3.8,2.6,63887,18755,11.7,1814,1699,191.4090909090909,139.9090909090909
Wisconsin,WI,Green Lake County,55047,2020,3.4,2.6,65940,18807,10.6,1791,1657,191.9090909090909,143.27272727272728
Wisconsin,WI,Green Lake County,55047,2021,3.8,3.1,66051,18990,12.6,1815,1639,192.4090909090909,146.63636363636363
Wisconsin,WI,Green Lake County,55047,2022,3.9,2.8,66395,19093,12.8,1811,1568,192.9090909090909,150.0
Wisconsin,WI,Iowa County,55049,2018,2.7,3.7,74086,23620,7.7,1469,3337,162.72727272727272,133.63636363636363
Wisconsin,WI,Iowa County,55049,2019,1.9,3.6,74384,23618,8.8,1428,3315,164.79545454545453,136.25181818181818
Wisconsin,WI,Iowa County,55049,2020,1.7,2.4,79021,23632,7.9,1361,3394,166.86363636363637,138.86363636363637
Wisconsin,WI,Iowa County,55049,2021,1.7,2.2,80350,23715,8.1,1403,3201,168.9318181818182,141.4790909090909
Wisconsin,WI,Iowa County,55049,2022,2.1,2.6,79226,23766,8.0,1266,3137,171.0,144.0909090909091
Wisconsin,WI,Iron County,55051,2018,4.6,9.8,48145,5715,14.8,273,353,188.86005224660394,151.53280388151177
Wisconsin,WI,Iron County,55051,2019,5.3,8.5,50806,5687,14.6,306,337,188.86005224660394,151.53280388151177
Wisconsin,WI,Iron County,55051,2020,3.6,7.2,52426,5679,13.4,301,309,188.86005224660394,151.53280388151177
Wisconsin,WI,Iron County,55051,2021,3.7,6.4,53310,6074,13.2,328,347,188.86005224660394,151.53280388151177
Wisconsin,WI,Iron County,55051,2022,2.1,5.5,55777,6136,10.5,281,335,192.9090909090909,150.0
Wisconsin,WI,Jackson County,55053,2018,5.0,5.1,62521,20506,11.8,1681,1969,159.27272727272728,140.0
Wisconsin,WI,Jackson County,55053,2019,3.7,5.8,62234,20522,11.6,1574,2049,167.6818181818182,142.5
Wisconsin,WI,Jackson County,55053,2020,3.6,6.4,63512,20556,11.9,1727,1902,176.0909090909091,145.0
Wisconsin,WI,Jackson County,55053,2021,3.3,6.6,64770,21004,13.0,1685,2089,184.5,147.5
Wisconsin,WI,Jackson County,55053,2022,3.5,7.1,64630,20958,12.7,1776,1991,192.9090909090909,150.0
Wisconsin,WI,Jefferson County,55055,2018,3.2,4.1,75138,84652,8.9,6491,9675,185.45454545454547,170.0
Wisconsin,WI,Jefferson County,55055,2019,3.0,3.4,76898,84701,8.3,6304,9595,192.47727272727272,170.0
Wisconsin,WI,Jefferson County,55055,2020,3.3,3.2,77242,84837,8.4,6427,9431,199.5,170.0
Wisconsin,WI,Jefferson County,55055,2021,3.5,3.8,78191,84808,7.3,6507,9405,206.52272727272728,170.0
Wisconsin,WI,Jefferson County,55055,2022,3.2,3.5,77018,85932,7.6,6275,8811,213.54545454545453,170.0
Wisconsin,WI,Juneau County,55057,2018,3.1,4.3,60246,26419,14.4,2212,2453,140.9090909090909,130.45454545454547
Wisconsin,WI,Juneau County,55057,2019,2.9,3.8,62048,26478,15.1,2304,2378,148.4318181818182,133.86545454545455
Wisconsin,WI,Juneau County,55057,2020,2.7,4.7,62017,26603,15.1,2066,2511,155.95454545454547,137.27272727272728
Wisconsin,WI,Juneau County,55057,2021,3.6,5.0,63831,26595,14.7,2124,2499,163.47727272727272,140.68363636363637
Wisconsin,WI,Juneau County,55057,2022,3.5,4.8,63455,26695,14.7,1909,2602,171.0,144.0909090909091
Wisconsin,WI,Kenosha County,55059,2018,6.6,7.0,71896,168330,13.6,17014,16978,207.45454545454547,179.0909090909091
Wisconsin,WI,Kenosha County,55059,2019,6.3,6.3,73930,168524,12.3,16398,17000,220.63727272727274,185.45454545454547
Wisconsin,WI,Kenosha County,55059,2020,6.0,6.9,76584,168998,12.0,16279,16140,233.82000000000005,191.8181818181818
Wisconsin,WI,Kenosha County,55059,2021,4.7,6.7,76380,168743,11.3,16133,16600,246.99909090909088,198.1818181818182
Wisconsin,WI,Kenosha County,55059,2022,4.3,6.3,76583,168693,11.1,15253,16420,260.1818181818182,204.54545454545453
Wisconsin,WI,Kewaunee County,55061,2018,2.5,3.1,74479,20360,8.5,1487,2542,182.9090909090909,130.45454545454547
Wisconsin,WI,Kewaunee County,55061,2019,2.4,2.1,76783,20387,7.8,1353,2591,179.9318181818182,133.86545454545455
Wisconsin,WI,Kewaunee County,55061,2020,1.9,2.0,78745,20398,6.8,1172,2713,176.95454545454547,137.27272727272728
Wisconsin,WI,Kewaunee County,55061,2021,1.5,1.9,78838,20535,7.0,1211,2763,173.97727272727272,140.68363636363637
Wisconsin,WI,Kewaunee County,55061,2022,1.6,2.3,77610,20570,6.7,1113,2775,171.0,144.0909090909091
Wisconsin,WI,La Crosse County,55063,2018,3.3,4.7,65465,117850,13.2,8093,12880,183.54545454545453,155.45454545454547
Wisconsin,WI,La Crosse County,55063,2019,2.7,4.4,67143,117894,12.9,8339,12591,202.70545454545456,167.72727272727272
Wisconsin,WI,La Crosse County,55063,2020,2.6,4.4,69353,118168,12.2,8120,12751,221.86545454545458,180.0
Wisconsin,WI,La Crosse County,55063,2021,2.1,3.4,68471,120291,12.2,8380,13065,241.02181818181816,192.27272727272728
Wisconsin,WI,La Crosse County,55063,2022,2.4,3.7,68731,120216,11.8,8183,12891,260.1818181818182,204.54545454545453
Wisconsin,WI,Lafayette County,55065,2018,2.6,1.8,70362,16735,10.8,1561,2026,182.9090909090909,130.45454545454547
Wisconsin,WI,Lafayette County,55065,2019,2.1,2.2,70402,16715,11.2,1494,1974,179.9318181818182,133.86545454545455
Wisconsin,WI,Lafayette County,55065,2020,1.8,1.7,70231,16682,11.2,1511,1900,176.95454545454547,137.27272727272728
Wisconsin,WI,Lafayette County,55065,2021,2.3,1.8,70860,16662,10.3,1573,1863,173.97727272727272,140.68363636363637
Wisconsin,WI,Lafayette County,55065,2022,2.3,2.4,69293,16716,10.5,1504,1921,171.0,144.0909090909091
Wisconsin,WI,Langlade County,55067,2018,6.8,7.6,54937,19164,14.0,1366,1783,158.74363636363637,100.0
Wisconsin,WI,Langlade County,55067,2019,5.1,6.6,57410,19146,13.2,1464,1674,167.28545454545454,112.5
Wisconsin,WI,Langlade County,55067,2020,4.4,5.1,59885,19167,12.7,1495,1691,175.82636363636362,125.0
Wisconsin,WI,Langlade County,55067,2021,5.9,5.5,58111,19469,13.3,1367,1963,184.36818181818182,137.5
Wisconsin,WI,Langlade County,55067,2022,5.6,4.2,55091,19512,12.2,1435,1699,192.9090909090909,150.0
Wisconsin,WI,Lincoln County,55069,2018,3.3,4.3,66181,27848,9.1,1738,2612,139.54545454545453,125.0
Wisconsin,WI,Lincoln County,55069,2019,3.5,4.2,67908,27744,9.0,1698,2602,152.88636363636363,131.25
Wisconsin,WI,Lincoln County,55069,2020,4.3,3.5,68060,27687,9.3,1714,2594,166.22727272727272,137.5
Wisconsin,WI,Lincoln County,55069,2021,5.2,4.4,66886,28378,9.7,1910,2552,179.5681818181818,143.75
Wisconsin,WI,Lincoln County,55069,2022,5.0,4.6,64314,28402,10.4,1771,2387,192.9090909090909,150.0
Wisconsin,WI,Manitowoc County,55071,2018,2.8,3.2,63117,79407,10.6,5702,8392,183.58636363636364,123.45454545454545
Wisconsin,WI,Manitowoc County,55071,2019,2.6,2.6,65670,79185,10.0,5495,8496,191.0772727272727,135.0909090909091
Wisconsin,WI,Manitowoc County,55071,2020,2.6,2.2,67234,78977,9.0,5635,8219,198.5681818181818,146.72727272727272
Wisconsin,WI,Manitowoc County,55071,2021,2.1,2.2,66985,81103,9.5,6239,8153,206.05454545454543,158.36363636363637
Wisconsin,WI,Manitowoc County,55071,2022,2.1,1.9,66412,81242,10.0,6365,7970,213.54545454545453,170.0
Wisconsin,WI,Marathon County,55073,2018,3.4,3.4,70261,135264,9.4,10607,16617,200.4818181818182,146.8181818181818
Wisconsin,WI,Marathon County,55073,2019,2.9,2.7,72654,135396,9.2,10564,16869,203.74727272727276,152.61363636363637
Wisconsin,WI,Marathon County,55073,2020,2.9,3.1,72483,135485,8.8,10234,16862,207.01454545454544,158.4090909090909
Wisconsin,WI,Marathon County,55073,2021,3.0,3.4,74055,137597,7.9,10314,17379,210.28,164.20454545454547
Wisconsin,WI,Marathon County,55073,2022,2.5,3.7,73248,137820,8.3,10505,16585,213.54545454545453,170.0
Wisconsin,WI,Marinette County,55075,2018,4.7,4.9,56046,40537,13.2,3291,3068,145.45454545454547,128.63636363636363
Wisconsin,WI,Marinette County,55075,2019,4.3,4.4,58383,40391,13.2,3171,3174,157.3181818181818,133.97727272727272
Wisconsin,WI,Marinette County,55075,2020,3.6,5.2,60243,40312,11.2,2705,3514,169.1818181818182,139.3181818181818
Wisconsin,WI,Marinette County,55075,2021,3.5,4.9,60706,41720,10.1,2753,3792,181.04545454545453,144.6590909090909
Wisconsin,WI,Marinette County,55075,2022,3.4,4.2,60347,41827,9.7,2814,3616,192.9090909090909,150.0
Wisconsin,WI,Marquette County,55077,2018,4.8,5.5,58511,15207,11.4,1003,1490,177.27272727272728,122.27272727272727
Wisconsin,WI,Marquette County,55077,2019,4.7,4.9,60654,15304,10.7,981,1472,175.70454545454547,127.72909090909091
Wisconsin,WI,Marquette County,55077,2020,3.7,4.6,61287,15380,10.1,1036,1489,174.13636363636363,133.1818181818182
Wisconsin,WI,Marquette County,55077,2021,3.6,4.4,60371,15515,10.5,979,1548,172.5681818181818,138.6381818181818
Wisconsin,WI,Marquette County,55077,2022,2.1,4.8,59748,15619,10.4,1034,1455,171.0,144.0909090909091
Wisconsin,WI,Menominee County,55078,2018,3.9,8.1,51769,4579,32.6,711,213,188.86005224660394,142.27272727272728
Wisconsin,WI,Menominee County,55078,2019,7.6,10.1,47468,4558,35.3,704,268,188.86005224660394,142.7290909090909
Wisconsin,WI,Menominee County,55078,2020,14.3,6.1,54266,4566,28.3,797,149,188.86005224660394,143.1818181818182
Wisconsin,WI,Menominee County,55078,2021,18.9,4.9,59885,4318,26.2,754,158,188.86005224660394,143.6381818181818
Wisconsin,WI,Menominee County,55078,2022,14.6,5.8,62194,4279,20.0,887,199,171.0,144.0909090909091
Wisconsin,WI,Milwaukee County,55079,2018,5.9,6.5,57516,954209,19.9,123024,73716,274.8181818181818,215.45454545454547
Wisconsin,WI,Milwaukee County,55079,2019,5.0,5.6,58703,951226,19.0,121534,72818,271.16,212.72727272727272
Wisconsin,WI,Milwaukee County,55079,2020,4.7,5.5,60099,949180,18.3,120911,71683,267.50181818181824,210.0
Wisconsin,WI,Milwaukee County,55079,2021,4.5,5.4,59724,939123,17.9,120156,70246,263.84,207.27272727272728
Wisconsin,WI,Milwaukee County,55079,2022,4.3,5.0,59319,933063,17.8,116778,69192,260.1818181818182,204.54545454545453
Wisconsin,WI,Monroe County,55081,2018,3.6,3.5,68650,45502,12.8,4495,5013,144.08181818181822,131.8181818181818
Wisconsin,WI,Monroe County,55081,2019,3.5,2.2,69121,45771,11.3,4536,5183,156.29181818181817,136.36363636363637
Wisconsin,WI,Monroe County,55081,2020,2.7,1.9,69684,46155,9.8,4486,5282,168.49545454545452,140.9090909090909
Wisconsin,WI,Monroe County,55081,2021,2.9,2.4,68736,46091,10.3,4645,5062,180.7054545454546,145.45454545454547
Wisconsin,WI,Monroe County,55081,2022,3.2,2.3,66451,46208,11.6,4560,4793,192.9090909090909,150.0
Wisconsin,WI,Oconto County,55083,2018,2.2,4.6,67384,37556,9.4,2415,4189,98.72727272727273,128.63636363636363
Wisconsin,WI,Oconto County,55083,2019,1.2,3.8,70653,37646,9.1,2515,4076,116.79727272727273,132.50181818181818
Wisconsin,WI,Oconto County,55083,2020,1.5,3.6,74207,37870,9.0,2322,4172,134.86363636363637,136.36363636363637
Wisconsin,WI,Oconto County,55083,2021,1.3,3.0,74584,38691,8.5,2181,4232,152.93363636363637,140.2290909090909
Wisconsin,WI,Oconto County,55083,2022,1.2,2.7,73611,39048,8.3,2268,4113,171.0,144.0909090909091
Wisconsin,WI,Oneida County,55085,2018,1.9,3.8,63954,35345,8.6,1972,3267,143.63636363636363,140.0
Wisconsin,WI,Oneida County,55085,2019,1.3,3.3,65948,35381,7.9,2132,3258,155.95454545454547,142.5
Wisconsin,WI,Oneida County,55085,2020,1.6,2.9,66879,35480,8.0,1975,3560,168.27272727272728,145.0
Wisconsin,WI,Oneida County,55085,2021,2.2,2.7,68299,37468,8.0,2322,3580,180.5909090909091,147.5
Wisconsin,WI,Oneida County,55085,2022,1.8,2.5,66111,37799,9.6,2262,3526,192.9090909090909,150.0
Wisconsin,WI,Outagamie County,55087,2018,2.8,3.0,74972,184754,8.6,15012,23612,222.45454545454547,166.54545454545453
Wisconsin,WI,Outagamie County,55087,2019,2.6,2.9,76064,185700,7.8,14587,24085,220.22727272727272,167.4090909090909
Wisconsin,WI,Outagamie County,55087,2020,3.0,3.3,78707,186829,7.1,14041,24500,218.0,168.27272727272728
Wisconsin,WI,Outagamie County,55087,2021,2.7,3.5,79238,189620,6.9,14329,25222,215.77272727272728,169.13636363636363
Wisconsin,WI,Outagamie County,55087,2022,2.8,3.4,78705,190611,6.9,13859,25307,213.54545454545453,170.0
Wisconsin,WI,Ozaukee County,55089,2018,3.1,2.8,97712,88284,5.4,6546,10415,243.63636363636363,161.36363636363637
Wisconsin,WI,Ozaukee County,55089,2019,3.1,2.2,98849,88597,5.3,6249,10757,236.11363636363637,163.52272727272728
Wisconsin,WI,Ozaukee County,55089,2020,2.9,2.6,97053,89179,4.7,6069,10587,228.5909090909091,165.6818181818182
Wisconsin,WI,Ozaukee County,55089,2021,2.9,2.7,94737,91029,4.0,6032,11055,221.0681818181818,167.8409090909091
Wisconsin,WI,Ozaukee County,55089,2022,2.7,2.6,92258,91745,4.5,5698,11069,213.54545454545453,170.0
Wisconsin,WI,Pepin County,55091,2018,3.2,2.0,62705,7262,12.6,484,847,177.27272727272728,154.54545454545453
Wisconsin,WI,Pepin County,55091,2019,2.5,1.6,63316,7265,10.5,425,948,175.70454545454547,151.93363636363637
Wisconsin,WI,Pepin County,55091,2020,2.4,2.4,67563,7261,10.8,446,863,174.13636363636363,149.3181818181818
Wisconsin,WI,Pepin County,55091,2021,1.8,3.3,68686,7328,8.9,378,865,172.5681818181818,146.70636363636365
Wisconsin,WI,Pepin County,55091,2022,1.5,2.8,70833,7363,7.8,374,922,171.0,144.0909090909091
Wisconsin,WI,Pierce County,55093,2018,1.7,3.4,85091,41603,9.8,2427,5212,180.9090909090909,148.1818181818182
Wisconsin,WI,Pierce County,55093,2019,1.6,3.1,83895,41977,9.3,2262,5434,183.9090909090909,148.63636363636363
Wisconsin,WI,Pierce County,55093,2020,2.4,3.8,84954,42336,8.5,2389,5480,186.9090909090909,149.0909090909091
Wisconsin,WI,Pierce County,55093,2021,2.8,3.4,85392,42204,9.2,2467,5175,189.9090909090909,149.54545454545453
Wisconsin,WI,Pierce County,55093,2022,2.8,3.0,82996,42187,9.8,2585,4797,192.9090909090909,150.0
Wisconsin,WI,Polk County,55095,2018,4.0,4.2,67180,43349,9.8,3489,4463,155.0,127.18181818181819
Wisconsin,WI,Polk County,55095,2019,3.2,4.0,69593,43438,9.2,3297,4490,159.0,131.4109090909091
Wisconsin,WI,Polk County,55095,2020,4.0,3.9,71086,43549,9.3,3226,4485,163.0,135.63636363636363
Wisconsin,WI,Polk County,55095,2021,4.0,4.0,73987,44806,8.6,3329,4519,167.0,139.86545454545455
Wisconsin,WI,Polk County,55095,2022,4.1,4.2,74142,45128,8.3,3275,4478,171.0,144.0909090909091
Wisconsin,WI,Portage County,55097,2018,2.8,4.5,67694,70599,12.5,4656,7458,198.1818181818182,156.36363636363637
Wisconsin,WI,Portage County,55097,2019,2.4,4.1,68269,70632,12.1,4507,7222,202.02272727272728,159.77272727272728
Wisconsin,WI,Portage County,55097,2020,2.7,3.8,69363,70822,10.9,4451,7078,205.86363636363637,163.1818181818182
Wisconsin,WI,Portage County,55097,2021,3.4,3.3,71450,70378,10.6,4398,7110,209.70454545454547,166.5909090909091
Wisconsin,WI,Portage County,55097,2022,3.4,3.1,71301,70281,10.4,4062,7175,213.54545454545453,170.0
Wisconsin,WI,Price County,55099,2018,1.1,3.1,55156,13490,11.8,803,1105,159.27272727272728,109.0909090909091
Wisconsin,WI,Price County,55099,2019,1.3,3.0,55629,13416,13.1,838,1066,162.20454545454547,117.84272727272727
Wisconsin,WI,Price County,55099,2020,1.3,2.2,57211,13351,13.0,917,1009,165.13636363636363,126.5909090909091
Wisconsin,WI,Price County,55099,2021,1.3,3.4,56737,14003,13.2,1165,1061,168.0681818181818,135.34272727272727
Wisconsin,WI,Price County,55099,2022,1.2,3.8,55822,14066,13.6,1101,1096,171.0,144.0909090909091
Wisconsin,WI,Racine County,55101,2018,3.9,5.6,70504,195398,12.1,19593,18941,209.72727272727272,172.5
Wisconsin,WI,Racine County,55101,2019,3.4,5.2,71150,195602,12.4,19537,18585,222.3418181818182,180.5118181818182
Wisconsin,WI,Racine County,55101,2020,3.0,4.9,71939,195859,12.3,19717,18478,234.95636363636368,188.52272727272728
Wisconsin,WI,Racine County,55101,2021,3.3,4.5,73274,197379,11.7,20321,18226,247.5672727272727,196.53454545454545
Wisconsin,WI,Racine County,55101,2022,3.6,5.1,72658,197068,11.3,20175,17852,260.1818181818182,204.54545454545453
Wisconsin,WI,Richland County,55103,2018,2.7,2.6,60575,17539,13.8,1654,1580,154.19818181818184,150.0
Wisconsin,WI,Richland County,55103,2019,2.6,2.0,60259,17459,14.1,1685,1340,163.87636363636364,150.0
Wisconsin,WI,Richland County,55103,2020,2.5,1.7,59860,17408,13.4,1468,1306,173.55363636363634,150.0
Wisconsin,WI,Richland County,55103,2021,2.9,2.7,61137,17353,14.3,1689,1230,183.23181818181817,150.0
Wisconsin,WI,Richland County,55103,2022,2.4,2.9,61985,17256,14.5,1635,1129,192.9090909090909,150.0
Wisconsin,WI,Rock County,55105,2018,4.7,6.4,65882,161769,13.6,17418,15049,198.8181818181818,172.0
Wisconsin,WI,Rock County,55105,2019,5.0,5.3,67135,162152,12.8,16761,15113,214.16000000000003,180.13636363636363
Wisconsin,WI,Rock County,55105,2020,4.8,4.3,68447,162532,12.2,16800,15344,229.5018181818182,188.27272727272728
Wisconsin,WI,Rock County,55105,2021,5.0,4.0,71415,163522,10.3,16156,16198,244.83999999999997,196.4090909090909
Wisconsin,WI,Rock County,55105,2022,4.3,3.5,70630,163817,9.9,15425,16081,260.1818181818182,204.54545454545453
Wisconsin,WI,Rusk County,55107,2018,4.5,3.3,52276,14183,14.1,1301,1066,154.19818181818184,150.0
Wisconsin,WI,Rusk County,55107,2019,3.7,3.5,55137,14132,12.1,1120,1225,158.3990909090909,148.52454545454546
Wisconsin,WI,Rusk County,55107,2020,3.8,4.4,56305,14074,11.3,1128,1158,162.5990909090909,147.04545454545453
Wisconsin,WI,Rusk County,55107,2021,4.9,5.4,56656,14182,12.3,1062,1246,166.79999999999998,145.57
Wisconsin,WI,Rusk County,55107,2022,4.4,4.9,57473,14179,11.4,975,1261,171.0,144.0909090909091
Wisconsin,WI,St. Croix County,55109,2018,2.0,2.8,95726,87917,4.5,6558,13720,198.36363636363637,161.36363636363637
Wisconsin,WI,St. Croix County,55109,2019,1.7,2.3,98317,88732,5.2,6580,13630,197.0,158.52272727272728
Wisconsin,WI,St. Croix County,55109,2020,1.6,2.4,97733,89702,5.2,6218,13761,195.63636363636363,155.6818181818182
Wisconsin,WI,St. Croix County,55109,2021,1.8,2.5,99539,92495,5.4,6193,14185,194.27272727272728,152.8409090909091
Wisconsin,WI,St. Croix County,55109,2022,1.8,2.6,97950,93752,5.9,6184,14170,192.9090909090909,150.0
Wisconsin,WI,Sauk County,55111,2018,3.4,3.1,66944,63596,10.4,5065,7191,177.0,147.54545454545453
Wisconsin,WI,Sauk County,55111,2019,3.0,2.9,69534,63922,9.9,4872,7250,186.13636363636363,153.1590909090909
Wisconsin,WI,Sauk County,55111,2020,1.9,2.7,72229,64152,8.9,4664,7427,195.27272727272728,158.77272727272728
Wisconsin,WI,Sauk County,55111,2021,2.2,2.8,73795,65428,8.7,4757,7705,204.4090909090909,164.38636363636363
Wisconsin,WI,Sauk County,55111,2022,2.4,3.1,72930,65664,8.6,4823,7597,213.54545454545453,170.0
Wisconsin,WI,Sawyer County,55113,2018,4.8,6.6,52575,16370,17.3,1225,1203,152.27272727272728,124.5490909090909
Wisconsin,WI,Sawyer County,55113,2019,4.9,6.4,55348,16399,16.2,1204,1305,156.95454545454547,129.43636363636364
Wisconsin,WI,Sawyer County,55113,2020,4.9,5.2,59825,16477,14.9,1111,1318,161.63636363636363,134.32
Wisconsin,WI,Sawyer County,55113,2021,4.8,7.2,57782,17813,14.5,1331,1431,166.3181818181818,139.20727272727274
Wisconsin,WI,Sawyer County,55113,2022,4.5,8.2,57519,18057,13.2,1203,1309,171.0,144.0909090909091
Wisconsin,WI,Shawano County,55115,2018,1.8,3.1,63889,41009,10.1,3069,4246,154.0909090909091,126.81818181818181
Wisconsin,WI,Shawano County,55115,2019,2.2,3.7,65576,40904,10.5,3018,4294,158.3181818181818,131.1381818181818
Wisconsin,WI,Shawano County,55115,2020,3.1,3.3,65920,40813,10.3,3049,4122,162.54545454545453,135.45454545454547
Wisconsin,WI,Shawano County,55115,2021,2.9,3.6,65146,40836,10.2,3067,4229,166.77272727272728,139.77454545454546
Wisconsin,WI,Shawano County,55115,2022,2.9,2.8,65493,40848,10.1,3116,4130,171.0,144.0909090909091
Wisconsin,WI,Sheboygan County,55117,2018,4.2,3.2,69553,115205,7.6,8835,14246,202.72727272727272,156.8181818181818
Wisconsin,WI,Sheboygan County,55117,2019,3.6,2.7,70407,115178,7.2,8409,14539,205.4318181818182,160.11363636363637
Wisconsin,WI,Sheboygan County,55117,2020,3.4,3.2,71416,115152,7.0,7700,14878,208.13636363636363,163.4090909090909
Wisconsin,WI,Sheboygan County,55117,2021,3.0,3.1,71234,117528,7.4,8158,14948,210.8409090909091,166.70454545454547
Wisconsin,WI,Sheboygan County,55117,2022,2.1,3.4,68969,117741,7.7,8260,14433,213.54545454545453,170.0
Wisconsin,WI,Taylor County,55119,2018,3.2,4.1,61004,20356,10.0,1752,2540,181.71636363636364,140.0
Wisconsin,WI,Taylor County,55119,2019,3.6,3.8,61503,20325,9.9,1926,2217,179.03727272727272,141.02454545454546
Wisconsin,WI,Taylor County,55119,2020,3.9,3.3,60789,20320,9.2,1876,2101,176.35818181818183,142.04545454545453
Wisconsin,WI,Taylor County,55119,2021,3.6,3.3,61422,19960,8.2,1761,2097,173.67909090909092,143.07
Wisconsin,WI,Taylor County,55119,2022,3.2,3.3,61360,19979,8.8,1677,2178,171.0,144.0909090909091
Wisconsin,WI,Trempealeau County,55121,2018,2.3,3.5,65921,29438,8.6,2713,3590,106.81818181818181,128.63636363636363
Wisconsin,WI,Trempealeau County,55121,2019,2.2,3.2,67916,29499,7.8,2793,3545,122.86363636363636,132.50181818181818
Wisconsin,WI,Trempealeau County,55121,2020,1.8,3.1,68547,29525,7.2,2799,3523,138.9090909090909,136.36363636363637
Wisconsin,WI,Trempealeau County,55121,2021,1.6,3.6,70126,30504,7.3,3030,3667,154.95454545454547,140.2290909090909
Wisconsin,WI,Trempealeau County,55121,2022,1.5,3.5,68474,30679,7.4,3021,3697,171.0,144.0909090909091
Wisconsin,WI,Vernon County,55123,2018,2.4,3.0,60068,30516,16.6,2861,3145,167.45454545454547,133.63636363636363
Wisconsin,WI,Vernon County,55123,2019,2.1,2.8,60852,30633,16.1,2752,3312,168.3409090909091,136.25181818181818
Wisconsin,WI,Vernon County,55123,2020,1.5,3.0,62731,30759,15.0,2698,3520,169.22727272727272,138.86363636363637
Wisconsin,WI,Vernon County,55123,2021,1.4,2.8,63147,30719,14.9,2786,3411,170.11363636363637,141.4790909090909
Wisconsin,WI,Vernon County,55123,2022,1.6,3.3,65177,30811,14.6,2686,3345,171.0,144.0909090909091
Wisconsin,WI,Vilas County,55125,2018,3.8,10.3,52256,21593,13.6,1567,1268,161.36363636363637,127.18181818181819
Wisconsin,WI,Vilas County,55125,2019,4.3,9.2,54604,21751,12.7,1600,1359,163.77272727272728,131.4109090909091
Wisconsin,WI,Vilas County,55125,2020,4.1,7.0,57545,21923,10.5,1810,1262,166.1818181818182,135.63636363636363
Wisconsin,WI,Vilas County,55125,2021,3.9,5.8,61952,22813,10.1,1895,1280,168.5909090909091,139.86545454545455
Wisconsin,WI,Vilas County,55125,2022,3.7,5.3,63726,23146,9.8,1714,1388,171.0,144.0909090909091
Wisconsin,WI,Walworth County,55127,2018,4.1,4.3,72105,103013,11.7,8212,10835,187.9090909090909,142.27272727272728
Wisconsin,WI,Walworth County,55127,2019,3.2,4.3,73980,103074,10.6,7825,11231,194.3181818181818,149.20454545454547
Wisconsin,WI,Walworth County,55127,2020,2.7,4.0,75939,103391,9.5,7477,11178,200.72727272727272,156.13636363636363
Wisconsin,WI,Walworth County,55127,2021,3.0,4.3,75626,105945,9.3,7491,11421,207.13636363636363,163.0681818181818
Wisconsin,WI,Walworth County,55127,2022,2.8,3.3,75172,105127,9.6,7668,10726,213.54545454545453,170.0
Wisconsin,WI,Washburn County,55129,2018,4.2,4.5,57138,15689,13.3,1176,1373,132.27272727272728,127.27272727272727
Wisconsin,WI,Washburn County,55129,2019,3.1,3.9,58325,15688,13.5,1177,1367,141.95454545454547,131.4790909090909
Wisconsin,WI,Washburn County,55129,2020,3.1,4.1,59468,15726,12.1,1151,1326,151.63636363636363,135.6818181818182
Wisconsin,WI,Washburn County,55129,2021,3.7,4.3,59460,16561,12.8,1146,1447,161.3181818181818,139.8881818181818
Wisconsin,WI,Washburn County,55129,2022,3.4,4.7,58504,16685,12.4,1143,1307,171.0,144.0909090909091
Wisconsin,WI,Washington County,55131,2018,2.2,3.5,87393,134535,4.8,10212,17331,198.36363636363637,161.36363636363637
Wisconsin,WI,Washington County,55131,2019,2.1,3.6,90089,134925,4.6,9333,17735,202.1590909090909,163.52272727272728
